,story_name,document_id,word,word_n,paragraph_n,number_word,lp_GroNLP_gpt2.medium.dutch.embeddings,lp_GroNLP_gpt2.small.dutch,lp_yhavinga_gpt2.large.dutch,lp_yhavinga_gpt.neo.125M.dutch,zipf_freq,zero_freq,lp,sd_lp,se_lp,wl,s_lp,s_wl,s_freq,s_lp1,s_lp2,s_lp3,s_wl1,s_wl2,s_wl3,s_freq1,s_freq2,s_freq3,word_rm_punct,pos
1113,waarom de reuzen in limburg zijn uitgestorven,2,werd,12,14,513,-2.22844362258911,-2.59113883972168,-2.7495334148407,-5.11300992965698,5.71068556287643,False,-3.17053145170212,1.31322595935091,0.656612979675457,4,0.472975549619601,-0.393408801846939,0.42099128553842,-0.842726865902526,0.160898622377882,-1.07327422692133,2.49102885112942,-0.713901874399868,0.568070415811847,-1.52905501871149,0.727583111003416,-0.276260229826976,werd,AUX
1114,waarom de reuzen in limburg zijn uitgestorven,2,er,13,14,514,-1.55865705013275,-2.10241508483887,-2.15783905982971,-4.3298487663269,6.90852561904246,False,-2.53718999028206,1.2253011261354,0.612650563067701,2,0.632682651018504,-1.0343949469528,0.957327749018481,0.472975549619601,-0.842726865902526,0.160898622377882,-0.393408801846939,2.49102885112942,-0.713901874399868,0.42099128553842,-1.52905501871149,0.727583111003416,er,ADV
1115,waarom de reuzen in limburg zijn uitgestorven,2,niet,14,14,515,-3.97915840148926,-4.44290828704834,-3.06081628799438,-2.72211217880249,7.25929638563169,False,-3.55124878883362,0.797110375739137,0.398555187869568,4,0.376971630613178,-0.393408801846939,1.11438640762338,0.632682651018504,0.472975549619601,-0.842726865902526,-1.0343949469528,-0.393408801846939,2.49102885112942,0.957327749018481,0.42099128553842,-1.52905501871149,niet,ADV
1116,waarom de reuzen in limburg zijn uitgestorven,2,veel,15,14,516,-3.18851733207703,-2.22462129592896,-3.23490118980408,-4.59676933288574,6.05916334293855,False,-3.31120228767395,0.975399804391697,0.487699902195848,4,0.437503165711482,-0.393408801846939,0.577023252575923,0.376971630613178,0.632682651018504,0.472975549619601,-0.393408801846939,-1.0343949469528,-0.393408801846939,1.11438640762338,0.957327749018481,0.42099128553842,veel,PRON
1117,waarom de reuzen in limburg zijn uitgestorven,2,zorg,16,14,517,-7.58270502090454,-8.55344295501709,-8.17173194885254,-10.2737941741943,5.3364142646436,False,-8.64541852474213,1.15669150663605,0.578345753318024,4,-0.907604118986079,-0.393408801846939,0.253410193686484,0.437503165711482,0.376971630613178,0.632682651018504,-0.393408801846939,-0.393408801846939,-1.0343949469528,0.577023252575923,1.11438640762338,0.957327749018481,zorg,NOUN
1118,waarom de reuzen in limburg zijn uitgestorven,2,aan,17,14,518,-3.44977211952209,-3.80106735229492,-3.01509284973145,-4.4028902053833,6.58044437112854,False,-3.66720563173294,0.586423954950967,0.293211977475483,3,0.34773127229952,-0.713901874399868,0.810428390181304,-0.907604118986079,0.437503165711482,0.376971630613178,-0.393408801846939,-0.393408801846939,-0.393408801846939,0.253410193686484,0.577023252575923,1.11438640762338,aan,ADP
1119,waarom de reuzen in limburg zijn uitgestorven,2,de,18,14,519,-1.94548416137695,-2.0196647644043,-2.3553102016449,-1.84064066410065,7.38129056461726,False,-2.0402749478817,0.222494292993159,0.111247146496579,2,0.757987665607844,-1.0343949469528,1.16900966569984,0.34773127229952,-0.907604118986079,0.437503165711482,-0.713901874399868,-0.393408801846939,-0.393408801846939,0.810428390181304,0.253410193686484,0.577023252575923,de,DET
1120,waarom de reuzen in limburg zijn uitgestorven,2,architectuur,19,14,520,-7.98950862884521,-10.3127193450928,-10.1821155548096,-11.5944194793701,3.41620016722037,False,-10.0196907520294,1.49595650459493,0.747978252297465,12,-1.25414867247379,2.17053577857649,-0.606371404729007,0.757987665607844,0.34773127229952,-0.907604118986079,-1.0343949469528,-0.713901874399868,-0.393408801846939,1.16900966569984,0.810428390181304,0.253410193686484,architectuur,NOUN
1121,waarom de reuzen in limburg zijn uitgestorven,2,besteed.,20,14,521,-6.17888331413269,-3.2098533809185,-3.10265028476715,-12.0098323225975,1.35550232686675,True,-6.12530482560396,4.17400016438532,2.08700008219266,8,-0.272117452468788,0.888563488364776,-1.52905501871149,-1.25414867247379,0.757987665607844,0.34773127229952,2.17053577857649,-1.0343949469528,-0.713901874399868,-0.606371404729007,1.16900966569984,0.810428390181304,besteed,VERB
1122,waarom de reuzen in limburg zijn uitgestorven,2,Dit,21,14,522,-4.88034534454346,-5.41965484619141,-5.63746404647827,-6.00566387176514,1.35550232686675,True,-5.48578202724457,0.470535492127528,0.235267746063764,3,-0.110851628855272,-0.713901874399868,-1.52905501871149,-0.272117452468788,-1.25414867247379,0.757987665607844,0.888563488364776,2.17053577857649,-1.0343949469528,-1.52905501871149,-0.606371404729007,1.16900966569984,dit,PRON
1123,waarom de reuzen in limburg zijn uitgestorven,2,behoefde,22,14,523,-8.9865490347147,-9.90158411860466,-8.675705909729,-11.1114044189453,1.35550232686675,True,-9.66881087049842,1.0934651658415,0.546732582920749,8,-1.16566874145386,0.888563488364776,-1.52905501871149,-0.110851628855272,-0.272117452468788,-1.25414867247379,-0.713901874399868,0.888563488364776,2.17053577857649,-1.52905501871149,-1.52905501871149,-0.606371404729007,behoefde,VERB
1124,waarom de reuzen in limburg zijn uitgestorven,2,ook,23,14,524,-3.94155597686768,-2.9942090511322,-7.36706829071045,-4.10111856460571,6.4375189260931,False,-4.60098797082901,1.90767387243866,0.953836936219328,3,0.112263235231266,-0.713901874399868,0.746433095202626,-1.16566874145386,-0.110851628855272,-0.272117452468788,0.888563488364776,-0.713901874399868,0.888563488364776,-1.52905501871149,-1.52905501871149,-1.52905501871149,ook,ADV
1125,waarom de reuzen in limburg zijn uitgestorven,2,niet.,24,14,525,-4.43392443656921,-4.27623677253723,-5.08295440673828,-4.63681972026825,4.25586945552323,False,-4.60748383402824,0.349657136791395,0.174828568395698,5,0.110625200228303,-0.0729157292940105,-0.230406972530429,0.112263235231266,-1.16566874145386,-0.110851628855272,-0.713901874399868,0.888563488364776,-0.713901874399868,0.746433095202626,-1.52905501871149,-1.52905501871149,niet,ADV
1126,waarom de reuzen in limburg zijn uitgestorven,2,In,25,14,526,-3.80645895004272,-3.65908622741699,-4.31104707717896,-4.16293430328369,1.35550232686675,True,-3.98488163948059,0.303350155466295,0.151675077733148,2,0.267624225040059,-1.0343949469528,-1.52905501871149,0.110625200228303,0.112263235231266,-1.16566874145386,-0.0729157292940105,-0.713901874399868,0.888563488364776,-0.230406972530429,0.746433095202626,-1.52905501871149,in,ADP
1127,waarom de reuzen in limburg zijn uitgestorven,2,het,26,14,527,-2.3813214302063,-1.82519936561584,-2.35835123062134,-2.66558885574341,7.38423498674279,False,-2.30761522054672,0.350655067288493,0.175327533644246,3,0.690573572839006,-0.713901874399868,1.17032803950248,0.267624225040059,0.110625200228303,0.112263235231266,-1.0343949469528,-0.0729157292940105,-0.713901874399868,-1.52905501871149,-0.230406972530429,0.746433095202626,het,DET
1128,waarom de reuzen in limburg zijn uitgestorven,2,nederigste,27,14,528,-12.8723902702332,-13.8084826469421,-14.6028199195862,-16.3108687400818,2.2585923138587,False,-14.3986403942108,1.45785597516101,0.728927987580507,10,-2.35837032402411,1.52954963347063,-1.12469377921694,0.690573572839006,0.267624225040059,0.110625200228303,-0.713901874399868,-1.0343949469528,-0.0729157292940105,1.17032803950248,-1.52905501871149,-0.230406972530429,nederigste,ADJ
1129,waarom de reuzen in limburg zijn uitgestorven,2,hutje,28,14,529,-9.60153603553772,-8.32324373722076,-10.408634185791,-14.7563419342041,3.20676067558583,False,-10.7724389731884,2.79126063033703,1.39563031516852,5,-1.44396608347184,-0.0729157292940105,-0.700148562771181,-2.35837032402411,0.690573572839006,0.267624225040059,1.52954963347063,-0.713901874399868,-1.0343949469528,-1.12469377921694,1.17032803950248,-1.52905501871149,hutje,NOUN
1130,waarom de reuzen in limburg zijn uitgestorven,2,kan,29,14,530,-7.05371332168579,-8.77064037322998,-7.75861644744873,-6.68791389465332,6.60113588938449,False,-7.56772100925446,0.916827960294465,0.458413980147232,3,-0.635845586081219,-0.713901874399868,0.819693079292593,-1.44396608347184,-2.35837032402411,0.690573572839006,-0.0729157292940105,1.52954963347063,-0.713901874399868,-0.700148562771181,-1.12469377921694,1.17032803950248,kan,AUX
1131,waarom de reuzen in limburg zijn uitgestorven,2,immers,30,14,531,-7.68140506744385,-7.61680936813354,-6.67161083221436,-6.42381381988525,3.87401626674464,False,-7.09840977191925,0.644427055451283,0.322213527725641,6,-0.517501309045129,0.247577343258918,-0.40138287852376,-0.635845586081219,-1.44396608347184,-2.35837032402411,-0.713901874399868,-0.0729157292940105,1.52954963347063,0.819693079292593,-0.700148562771181,-1.12469377921694,immers,ADV
1132,waarom de reuzen in limburg zijn uitgestorven,2,geluk,31,14,532,-9.24360084533691,-8.72129249572754,-8.43164539337158,-8.67621231079102,5.21649876362395,False,-8.76818776130676,0.341534290769267,0.170767145384634,5,-0.938562330483447,-0.0729157292940105,0.199717669878946,-0.517501309045129,-0.635845586081219,-1.44396608347184,0.247577343258918,-0.713901874399868,-0.0729157292940105,-0.40138287852376,0.819693079292593,-0.700148562771181,geluk,NOUN
1133,waarom de reuzen in limburg zijn uitgestorven,2,wonen?,32,14,533,-17.3295879364014,-14.3061895370483,-12.7850027084351,-14.3777809143066,1.35550232686675,True,-14.6996402740479,1.90095227401715,0.950476137008573,6,-2.43427222096041,0.247577343258918,-1.52905501871149,-0.938562330483447,-0.517501309045129,-0.635845586081219,-0.0729157292940105,0.247577343258918,-0.713901874399868,0.199717669878946,-0.40138287852376,0.819693079292593,wonen,VERB
1134,waarom de reuzen in limburg zijn uitgestorven,2,Maar…,0,15,534,-35.7020998001099,-26.8919191360474,-8.01038306951523,-11.8783169724047,1.35550232686675,True,-20.6206797445193,12.9386522156147,6.46932610780737,5,-3.9273562975614,-0.0729157292940105,-1.52905501871149,-2.43427222096041,-0.938562330483447,-0.517501309045129,0.247577343258918,-0.0729157292940105,0.247577343258918,-1.52905501871149,0.199717669878946,-0.40138287852376,maar,CCONJ
1135,waarom de reuzen in limburg zijn uitgestorven,2,Het,0,16,535,-11.6758546829224,-10.3868341445923,-3.79931330680847,-4.25082778930664,1.35550232686675,True,-7.52820748090744,4.08332352866546,2.04166176433273,3,-0.625881622780608,-0.713901874399868,-1.52905501871149,-3.9273562975614,-2.43427222096041,-0.938562330483447,-0.0729157292940105,0.247577343258918,-0.0729157292940105,-1.52905501871149,-1.52905501871149,0.199717669878946,het,DET
1136,waarom de reuzen in limburg zijn uitgestorven,2,volk,1,16,536,-3.68073034286499,-2.72049880027771,-3.67437720298767,-2.23859596252441,4.8510466644132,False,-3.0785505771637,0.719109325913171,0.359554662956585,4,0.496169986983184,-0.393408801846939,0.036085400734919,-0.625881622780608,-3.9273562975614,-2.43427222096041,-0.713901874399868,-0.0729157292940105,0.247577343258918,-1.52905501871149,-1.52905501871149,-1.52905501871149,volk,NOUN
1137,waarom de reuzen in limburg zijn uitgestorven,2,was,2,16,537,-1.95203387737274,-1.8906524181366,-2.48199605941772,-3.03195977210999,6.72080682102099,False,-2.33916053175926,0.53272862069221,0.266364310346105,3,0.682618921954181,-0.713901874399868,0.873276096428222,0.496169986983184,-0.625881622780608,-3.9273562975614,-0.393408801846939,-0.713901874399868,-0.0729157292940105,0.036085400734919,-1.52905501871149,-1.52905501871149,was,AUX
1138,waarom de reuzen in limburg zijn uitgestorven,2,tevreden.,3,16,538,-6.49088513851166,-7.51486194133759,-9.40181863307953,-9.16304564476013,2.20060036688101,False,-8.14265283942223,1.38433593256734,0.692167966283672,9,-0.780823771927735,1.2090565609177,-1.15065984671671,0.682618921954181,0.496169986983184,-0.625881622780608,-0.713901874399868,-0.393408801846939,-0.713901874399868,0.873276096428222,0.036085400734919,-1.52905501871149,tevreden,ADJ
1139,waarom de reuzen in limburg zijn uitgestorven,2,Maar,4,16,539,-4.13551187515259,-4.07763814926147,-3.18631148338318,-3.26518201828003,1.35550232686675,True,-3.66616088151932,0.510112206855634,0.255056103427817,4,0.347994722647346,-0.393408801846939,-1.52905501871149,-0.780823771927735,0.682618921954181,0.496169986983184,1.2090565609177,-0.713901874399868,-0.393408801846939,-1.15065984671671,0.873276096428222,0.036085400734919,maar,CCONJ
1140,waarom de reuzen in limburg zijn uitgestorven,2,"Halichem,",5,16,540,-9.67873958055861,-12.2845540904091,-7.32281278632581,-17.1291762590408,1.35550232686675,True,-11.6038206790836,4.20420099725707,2.10210049862853,9,-1.65361217565549,1.2090565609177,-1.52905501871149,0.347994722647346,-0.780823771927735,0.682618921954181,-0.393408801846939,1.2090565609177,-0.713901874399868,-1.52905501871149,-1.15065984671671,0.873276096428222,halichem,SYM
1141,waarom de reuzen in limburg zijn uitgestorven,2,de,6,16,541,-3.68922448158264,-2.53828048706055,-2.90434241294861,-3.25916266441345,7.38129056461726,False,-3.09775251150131,0.492039544890796,0.246019772445398,2,0.491327914481825,-1.0343949469528,1.16900966569984,-1.65361217565549,0.347994722647346,-0.780823771927735,1.2090565609177,-0.393408801846939,1.2090565609177,-1.52905501871149,-1.52905501871149,-1.15065984671671,de,DET
1142,waarom de reuzen in limburg zijn uitgestorven,2,"vorst,",7,16,542,-4.99405193328857,-5.50285446643829,-4.97830200195312,-7.23352956771851,1.35550232686675,True,-5.67718449234962,1.06578731152004,0.532893655760019,6,-0.159116798222195,0.247577343258918,-1.52905501871149,0.491327914481825,-1.65361217565549,0.347994722647346,-1.0343949469528,1.2090565609177,-0.393408801846939,1.16900966569984,-1.52905501871149,-1.52905501871149,vorst,NOUN
1143,waarom de reuzen in limburg zijn uitgestorven,2,vond,8,16,543,-3.37546062469482,-4.14564561843872,-5.47797060012817,-6.66291618347168,5.42745793716974,False,-4.91549825668335,1.45306957169465,0.726534785847323,4,0.032954474991073,-0.393408801846939,0.294175270036658,-0.159116798222195,0.491327914481825,-1.65361217565549,0.247577343258918,-1.0343949469528,1.2090565609177,-1.52905501871149,1.16900966569984,-1.52905501871149,vond,VERB
1144,waarom de reuzen in limburg zijn uitgestorven,2,zijn,9,16,544,-4.0723934173584,-3.5759072303772,-3.91792297363281,-3.45790648460388,6.89763905662365,False,-3.75603252649307,0.287296008382501,0.143648004191251,4,0.325332160994541,-0.393408801846939,0.95245325817381,0.032954474991073,-0.159116798222195,0.491327914481825,-0.393408801846939,0.247577343258918,-1.0343949469528,0.294175270036658,-1.52905501871149,1.16900966569984,zijn,AUX
1145,waarom de reuzen in limburg zijn uitgestorven,2,"poging,",10,16,545,-13.3238706588745,-13.0137901306152,-11.9806456565857,-13.6098339557648,1.35550232686675,True,-12.9820351004601,0.710580080394789,0.355290040197394,7,-2.00115081595022,0.568070415811847,-1.52905501871149,0.325332160994541,0.032954474991073,-0.159116798222195,-0.393408801846939,-0.393408801846939,0.247577343258918,0.95245325817381,0.294175270036658,-1.52905501871149,poging,NOUN
1146,waarom de reuzen in limburg zijn uitgestorven,2,gedaan,11,16,546,-7.77911329269409,-9.52240180969238,-10.5589809417725,-9.17163467407227,5.94226961267739,False,-9.2580326795578,1.1484808206381,0.574240410319048,6,-1.06208450105704,0.247577343258918,0.524683735652495,-2.00115081595022,0.325332160994541,0.032954474991073,0.568070415811847,-0.393408801846939,-0.393408801846939,-1.52905501871149,0.95245325817381,0.294175270036658,gedaan,VERB
1147,waarom de reuzen in limburg zijn uitgestorven,2,in,12,16,547,-4.36895275115967,-4.93898725509644,-3.83203125,-4.22659301757812,6.94187580701375,False,-4.34164106845856,0.458441786847407,0.229220893423704,2,0.177661672815787,-1.0343949469528,0.972260395310312,-1.06208450105704,-2.00115081595022,0.325332160994541,0.247577343258918,0.568070415811847,-0.393408801846939,0.524683735652495,-1.52905501871149,0.95245325817381,in,ADP
1148,waarom de reuzen in limburg zijn uitgestorven,2,het,13,16,548,-2.13016176223755,-2.15717005729675,-2.44826316833496,-2.77320003509521,7.38423498674279,False,-2.37719875574112,0.300725272347699,0.15036263617385,3,0.673026980064125,-0.713901874399868,1.17032803950248,0.177661672815787,-1.06208450105704,-2.00115081595022,-1.0343949469528,0.247577343258918,0.568070415811847,0.972260395310312,0.524683735652495,-1.52905501871149,het,DET
1149,waarom de reuzen in limburg zijn uitgestorven,2,belang,14,16,549,-4.27952098846436,-4.54113721847534,-5.91028594970703,-6.61200618743896,4.50533702358254,False,-5.33573758602142,1.11144809598972,0.555724047994858,6,-0.0730155416124807,0.247577343258918,-0.118707123692382,0.673026980064125,0.177661672815787,-1.06208450105704,-0.713901874399868,-1.0343949469528,0.247577343258918,1.17032803950248,0.972260395310312,0.524683735652495,belang,NOUN
1150,waarom de reuzen in limburg zijn uitgestorven,2,van,15,16,550,-0.100551836192608,-0.102953016757965,-0.402485221624374,-4.72945404052734,7.01373797155985,False,-1.33386102877557,2.26816364005207,1.13408182002604,3,0.936121146961359,-0.713901874399868,1.00443689416112,-0.0730155416124807,0.673026980064125,0.177661672815787,0.247577343258918,-0.713901874399868,-1.0343949469528,-0.118707123692382,1.17032803950248,0.972260395310312,van,ADP
1151,waarom de reuzen in limburg zijn uitgestorven,2,zijn,16,16,551,-1.04933571815491,-1.41633975505829,-2.45841312408447,-2.96521472930908,6.89763905662365,False,-1.97232583165169,0.891280069326223,0.445640034663112,4,0.775122113700631,-0.393408801846939,0.95245325817381,0.936121146961359,-0.0730155416124807,0.673026980064125,-0.713901874399868,0.247577343258918,-0.713901874399868,1.00443689416112,-0.118707123692382,1.17032803950248,zijn,AUX
1152,waarom de reuzen in limburg zijn uitgestorven,2,"volk,",17,16,552,-1.74440014362335,-2.10653561353683,-4.96443402767181,-8.41487288475037,1.35550232686675,True,-4.30756066739559,3.09385409161511,1.54692704580756,5,0.186255586841366,-0.0729157292940105,-1.52905501871149,0.775122113700631,0.936121146961359,-0.0730155416124807,-0.393408801846939,-0.713901874399868,0.247577343258918,0.95245325817381,1.00443689416112,-0.118707123692382,volk,NOUN
1153,waarom de reuzen in limburg zijn uitgestorven,2,een,18,16,553,-3.62171363830566,-2.25309777259827,-4.69114398956299,-3.73343515396118,7.25087735208062,False,-3.57484763860703,1.00340863616736,0.50170431808368,3,0.371020806100271,-0.713901874399868,1.11061676020054,0.186255586841366,0.775122113700631,0.936121146961359,-0.0729157292940105,-0.393408801846939,-0.713901874399868,-1.52905501871149,0.95245325817381,1.00443689416112,een,DET
1154,waarom de reuzen in limburg zijn uitgestorven,2,grote,19,16,554,-5.18779563903809,-5.37279605865479,-5.41730785369873,-5.3380126953125,5.68237048676044,False,-5.32897806167603,0.0995594798514402,0.0497797399257201,5,-0.0713110202668888,-0.0729157292940105,0.408313125621287,0.371020806100271,0.186255586841366,0.775122113700631,-0.713901874399868,-0.0729157292940105,-0.393408801846939,1.11061676020054,-1.52905501871149,0.95245325817381,grote,ADJ
1155,waarom de reuzen in limburg zijn uitgestorven,2,teleurstelling.,20,16,555,-3.6907933652401,-3.44966578483582,-10.0025886297226,-8.1535267829895,1.35550232686675,True,-6.324143640697,3.26979901704864,1.63489950852432,15,-0.322257815509129,3.13201499623528,-1.52905501871149,-0.0713110202668888,0.371020806100271,0.186255586841366,-0.0729157292940105,-0.713901874399868,-0.0729157292940105,0.408313125621287,1.11061676020054,-1.52905501871149,teleurstelling,NOUN
1156,waarom de reuzen in limburg zijn uitgestorven,2,Het,21,16,556,-2.38767290115356,-2.7747597694397,-2.86120510101318,-3.63575744628906,1.35550232686675,True,-2.91484880447388,0.522853162160337,0.261426581080168,3,0.537449987113813,-0.713901874399868,-1.52905501871149,-0.322257815509129,-0.0713110202668888,0.371020806100271,3.13201499623528,-0.0729157292940105,-0.713901874399868,-1.52905501871149,0.408313125621287,1.11061676020054,het,DET
1157,waarom de reuzen in limburg zijn uitgestorven,2,was,22,16,557,-2.60590267181396,-2.18296098709106,-2.29205226898193,-2.66093778610229,6.72080682102099,False,-2.43546342849731,0.233960441947917,0.116980220973958,3,0.658334618097196,-0.713901874399868,0.873276096428222,0.537449987113813,-0.322257815509129,-0.0713110202668888,-0.713901874399868,3.13201499623528,-0.0729157292940105,-1.52905501871149,-1.52905501871149,0.408313125621287,was,AUX
1158,waarom de reuzen in limburg zijn uitgestorven,2,wel,23,16,558,-5.29131841659546,-4.7884669303894,-4.82920408248901,-4.85904502868652,6.60947241028212,False,-4.9420086145401,0.234663024791391,0.117331512395695,3,0.0262694675057646,-0.713901874399868,0.823425781428364,0.658334618097196,0.537449987113813,-0.322257815509129,-0.713901874399868,-0.713901874399868,3.13201499623528,0.873276096428222,-1.52905501871149,-1.52905501871149,wel,ADV
1159,waarom de reuzen in limburg zijn uitgestorven,2,een,24,16,559,-2.04053735733032,-1.50356543064117,-2.88497304916382,-2.65138554573059,7.25087735208062,False,-2.27011534571648,0.622822014693531,0.311411007346766,3,0.700029761446226,-0.713901874399868,1.11061676020054,0.0262694675057646,0.658334618097196,0.537449987113813,-0.713901874399868,-0.713901874399868,-0.713901874399868,0.823425781428364,0.873276096428222,-1.52905501871149,een,DET
1160,waarom de reuzen in limburg zijn uitgestorven,2,aardig,25,16,560,-6.52554988861084,-6.34266662597656,-6.53887367248535,-9.17338180541992,5.27952302734082,False,-7.14511799812317,1.35513579901827,0.677567899509133,6,-0.529279529598993,0.247577343258918,0.227936972231827,0.700029761446226,0.0262694675057646,0.658334618097196,-0.713901874399868,-0.713901874399868,-0.713901874399868,1.11061676020054,0.823425781428364,0.873276096428222,aardig,ADJ
1161,waarom de reuzen in limburg zijn uitgestorven,2,meisje,26,16,561,-0.709429383277893,-0.845221757888794,-2.0640025138855,-7.34018802642822,5.57920589038929,False,-2.7397104203701,3.12687830274725,1.56343915137362,6,0.58161391032545,0.247577343258918,0.36212086941043,-0.529279529598993,0.700029761446226,0.0262694675057646,0.247577343258918,-0.713901874399868,-0.713901874399868,0.227936972231827,1.11061676020054,0.823425781428364,meisje,NOUN
1162,waarom de reuzen in limburg zijn uitgestorven,2,om,27,16,562,-6.22598791122437,-4.68907642364502,-5.53167867660522,-5.9802098274231,6.64123961701341,False,-5.60673820972443,0.675940906977512,0.337970453488756,2,-0.141352649989783,-1.0343949469528,0.837649643141116,0.58161391032545,-0.529279529598993,0.700029761446226,0.247577343258918,0.247577343258918,-0.713901874399868,0.36212086941043,0.227936972231827,1.11061676020054,om,ADP
1163,waarom de reuzen in limburg zijn uitgestorven,2,te,28,16,563,-1.64836001396179,-2.03716826438904,-2.47032117843628,-2.53072214126587,6.89082176946467,False,-2.17164289951324,0.412332803271382,0.206166401635691,2,0.724861151634254,-1.0343949469528,0.949400797482958,-0.141352649989783,0.58161391032545,-0.529279529598993,-1.0343949469528,0.247577343258918,0.247577343258918,0.837649643141116,0.36212086941043,0.227936972231827,te,ADP
1164,waarom de reuzen in limburg zijn uitgestorven,2,"zien,",29,16,564,-5.2853644490242,-3.50560522079468,-6.77333426475525,-7.03580808639526,1.35550232686675,True,-5.65002800524235,1.62416460307784,0.812082301538921,5,-0.152268858991506,-0.0729157292940105,-1.52905501871149,0.724861151634254,-0.141352649989783,0.58161391032545,-1.0343949469528,-1.0343949469528,0.247577343258918,0.949400797482958,0.837649643141116,0.36212086941043,zien,VERB
1165,waarom de reuzen in limburg zijn uitgestorven,2,maar,30,16,565,-0.766527235507965,-1.287393450737,-2.44222164154053,-3.13506436347961,6.91981797412884,False,-1.90780167281628,1.07690793759145,0.538453968795725,4,0.791392904428117,-0.393408801846939,0.962383934742285,-0.152268858991506,0.724861151634254,-0.141352649989783,-0.0729157292940105,-1.0343949469528,-1.0343949469528,-1.52905501871149,0.949400797482958,0.837649643141116,maar,CCONJ
1166,waarom de reuzen in limburg zijn uitgestorven,2,wat,31,16,566,-4.64461851119995,-4.46592807769775,-4.80596399307251,-5.028883934021,7.03733217707051,False,-4.7363486289978,0.2394193619829,0.11970968099145,3,0.0781298969351844,-0.713901874399868,1.01500127016197,0.791392904428117,-0.152268858991506,0.724861151634254,-0.393408801846939,-0.0729157292940105,-1.0343949469528,0.962383934742285,-1.52905501871149,0.949400797482958,wat,PRON
1167,waarom de reuzen in limburg zijn uitgestorven,2,er,32,16,567,-4.06377363204956,-3.84857535362244,-3.87266039848328,-4.12588930130005,6.90852561904246,False,-3.97772467136383,0.137931418838274,0.0689657094191369,2,0.269428968140518,-1.0343949469528,0.957327749018481,0.0781298969351844,0.791392904428117,-0.152268858991506,-0.713901874399868,-0.393408801846939,-0.0729157292940105,1.01500127016197,0.962383934742285,-1.52905501871149,er,ADV
1168,waarom de reuzen in limburg zijn uitgestorven,2,aan,33,16,568,-3.49660706520081,-2.9311375617981,-4.38772010803223,-4.83759069442749,6.58044437112854,False,-3.91326385736465,0.859779773820342,0.429889886910171,3,0.285683785462187,-0.713901874399868,0.810428390181304,0.269428968140518,0.0781298969351844,0.791392904428117,-1.0343949469528,-0.713901874399868,-0.393408801846939,0.957327749018481,1.01500127016197,0.962383934742285,aan,ADP
1169,waarom de reuzen in limburg zijn uitgestorven,2,haar,34,16,569,-3.71298837661743,-2.44313478469849,-3.34830641746521,-2.84458231925964,6.46989310600532,False,-3.08725297451019,0.55781448017987,0.278907240089935,4,0.4939755393746,-0.393408801846939,0.760928730970361,0.285683785462187,0.269428968140518,0.0781298969351844,-0.713901874399868,-1.0343949469528,-0.713901874399868,0.810428390181304,0.957327749018481,1.01500127016197,haar,PRON
1170,waarom de reuzen in limburg zijn uitgestorven,2,"ontbrak,",35,16,570,-5.83966827392578,-5.07448846101761,-10.2428467273712,-10.790798664093,1.35550232686675,True,-7.98695053160191,2.94640393264304,1.47320196632152,8,-0.741560963825218,0.888563488364776,-1.52905501871149,0.4939755393746,0.285683785462187,0.269428968140518,-0.393408801846939,-0.713901874399868,-1.0343949469528,0.760928730970361,0.810428390181304,0.957327749018481,ontbrak,VERB
1171,waarom de reuzen in limburg zijn uitgestorven,2,was,36,16,571,-0.889957010746002,-0.6793332695961,-4.21969985961914,-4.35282516479492,6.72080682102099,False,-2.53545382618904,2.02421726219883,1.01210863109942,3,0.633120452349601,-0.713901874399868,0.873276096428222,-0.741560963825218,0.4939755393746,0.285683785462187,0.888563488364776,-0.393408801846939,-0.713901874399868,-1.52905501871149,0.760928730970361,0.810428390181304,was,AUX
1172,waarom de reuzen in limburg zijn uitgestorven,2,eigenlijk,37,16,572,-6.89654541015625,-6.23341083526611,-6.65412616729736,-7.04357242584229,5.49031669718721,False,-6.7069137096405,0.35416134256511,0.177080671282555,9,-0.418779363421307,1.2090565609177,0.322320467613724,0.633120452349601,-0.741560963825218,0.4939755393746,-0.713901874399868,0.888563488364776,-0.393408801846939,0.873276096428222,-1.52905501871149,0.760928730970361,eigenlijk,ADJ
1173,waarom de reuzen in limburg zijn uitgestorven,2,wat,38,16,573,-5.3163046836853,-5.42610645294189,-5.60005950927734,-5.99044895172119,7.03733217707051,False,-5.58322989940643,0.295548890796545,0.147774445398272,3,-0.13542465643753,-0.713901874399868,1.01500127016197,-0.418779363421307,0.633120452349601,-0.741560963825218,1.2090565609177,-0.713901874399868,0.888563488364776,0.322320467613724,0.873276096428222,-1.52905501871149,wat,PRON
1174,waarom de reuzen in limburg zijn uitgestorven,2,ze,39,16,574,-3.49148893356323,-3.49737787246704,-3.37317371368408,-4.56558656692505,6.96525036593153,False,-3.73190677165985,0.5587235301261,0.27936176506305,2,0.331415852980906,-1.0343949469528,0.982726423893038,-0.13542465643753,-0.418779363421307,0.633120452349601,-0.713901874399868,1.2090565609177,-0.713901874399868,1.01500127016197,0.322320467613724,0.873276096428222,ze,PRON
